Name = Wierstorf 2011 - Unechoic - AKGK271 - 44.1kHz					
ImpulseResponseSubFolder = Data\wierstorf2011\44100Hz					
SampleRate = 44100				
					
<AvailableSourceLocations> 					
// AvailableSourceLocations are specified as: File [tab] Channel [tab] Ear [tab] Azimuth [tab] Elevation [tab] Distance [tab], with one location per row					
// Note that Channel is the channel number within the File in which the impulse response for the corresponding Azimuth, Elevation and Distance for ear Ear is stored. 					
// Ear should have the values either L or R, for left and right respectively					
					
//File	Channel	Ear	Azimuth	Elevation	Distance
QU_KEMAR_anechoic_AKGK271_0.5m.wav	673	R	336	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	674	L	336	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	675	R	337	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	676	L	337	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	677	R	338	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	678	L	338	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	679	R	339	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	680	L	339	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	681	R	340	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	682	L	340	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	683	R	341	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	684	L	341	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	685	R	342	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	686	L	342	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	687	R	343	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	688	L	343	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	689	R	344	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	690	L	344	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	691	R	345	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	692	L	345	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	693	R	346	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	694	L	346	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	695	R	347	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	696	L	347	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	697	R	348	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	698	L	348	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	699	R	349	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	700	L	349	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	701	R	350	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	702	L	350	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	703	R	351	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	704	L	351	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	705	R	352	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	706	L	352	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	707	R	353	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	708	L	353	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	709	R	354	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	710	L	354	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	711	R	355	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	712	L	355	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	713	R	356	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	714	L	356	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	715	R	357	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	716	L	357	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	717	R	358	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	718	L	358	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	719	R	359	0	0.5
QU_KEMAR_anechoic_AKGK271_0.5m.wav	720	L	359	0	0.5
					
QU_KEMAR_anechoic_AKGK271_1.0m.wav	1	R	0	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	2	L	0	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	3	R	1	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	4	L	1	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	5	R	2	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	6	L	2	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	7	R	3	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	8	L	3	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	9	R	4	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	10	L	4	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	11	R	5	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	12	L	5	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	13	R	6	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	14	L	6	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	15	R	7	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	16	L	7	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	17	R	8	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	18	L	8	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	19	R	9	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	20	L	9	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	21	R	10	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	22	L	10	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	23	R	11	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	24	L	11	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	25	R	12	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	26	L	12	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	27	R	13	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	28	L	13	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	29	R	14	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	30	L	14	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	31	R	15	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	32	L	15	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	33	R	16	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	34	L	16	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	35	R	17	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	36	L	17	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	37	R	18	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	38	L	18	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	39	R	19	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	40	L	19	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	41	R	20	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	42	L	20	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	43	R	21	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	44	L	21	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	45	R	22	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	46	L	22	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	47	R	23	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	48	L	23	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	49	R	24	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	50	L	24	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	51	R	25	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	52	L	25	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	53	R	26	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	54	L	26	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	55	R	27	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	56	L	27	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	57	R	28	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	58	L	28	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	59	R	29	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	60	L	29	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	61	R	30	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	62	L	30	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	63	R	31	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	64	L	31	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	65	R	32	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	66	L	32	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	67	R	33	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	68	L	33	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	69	R	34	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	70	L	34	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	71	R	35	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	72	L	35	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	73	R	36	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	74	L	36	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	75	R	37	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	76	L	37	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	77	R	38	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	78	L	38	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	79	R	39	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	80	L	39	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	81	R	40	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	82	L	40	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	83	R	41	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	84	L	41	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	85	R	42	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	86	L	42	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	87	R	43	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	88	L	43	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	89	R	44	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	90	L	44	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	91	R	45	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	92	L	45	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	93	R	46	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	94	L	46	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	95	R	47	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	96	L	47	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	97	R	48	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	98	L	48	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	99	R	49	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	100	L	49	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	101	R	50	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	102	L	50	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	103	R	51	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	104	L	51	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	105	R	52	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	106	L	52	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	107	R	53	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	108	L	53	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	109	R	54	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	110	L	54	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	111	R	55	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	112	L	55	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	113	R	56	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	114	L	56	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	115	R	57	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	116	L	57	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	117	R	58	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	118	L	58	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	119	R	59	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	120	L	59	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	121	R	60	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	122	L	60	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	123	R	61	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	124	L	61	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	125	R	62	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	126	L	62	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	127	R	63	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	128	L	63	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	129	R	64	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	130	L	64	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	131	R	65	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	132	L	65	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	133	R	66	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	134	L	66	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	135	R	67	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	136	L	67	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	137	R	68	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	138	L	68	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	139	R	69	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	140	L	69	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	141	R	70	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	142	L	70	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	143	R	71	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	144	L	71	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	145	R	72	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	146	L	72	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	147	R	73	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	148	L	73	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	149	R	74	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	150	L	74	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	151	R	75	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	152	L	75	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	153	R	76	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	154	L	76	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	155	R	77	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	156	L	77	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	157	R	78	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	158	L	78	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	159	R	79	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	160	L	79	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	161	R	80	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	162	L	80	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	163	R	81	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	164	L	81	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	165	R	82	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	166	L	82	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	167	R	83	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	168	L	83	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	169	R	84	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	170	L	84	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	171	R	85	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	172	L	85	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	173	R	86	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	174	L	86	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	175	R	87	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	176	L	87	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	177	R	88	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	178	L	88	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	179	R	89	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	180	L	89	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	181	R	90	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	182	L	90	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	183	R	91	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	184	L	91	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	185	R	92	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	186	L	92	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	187	R	93	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	188	L	93	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	189	R	94	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	190	L	94	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	191	R	95	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	192	L	95	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	193	R	96	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	194	L	96	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	195	R	97	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	196	L	97	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	197	R	98	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	198	L	98	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	199	R	99	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	200	L	99	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	201	R	100	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	202	L	100	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	203	R	101	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	204	L	101	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	205	R	102	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	206	L	102	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	207	R	103	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	208	L	103	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	209	R	104	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	210	L	104	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	211	R	105	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	212	L	105	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	213	R	106	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	214	L	106	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	215	R	107	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	216	L	107	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	217	R	108	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	218	L	108	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	219	R	109	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	220	L	109	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	221	R	110	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	222	L	110	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	223	R	111	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	224	L	111	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	225	R	112	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	226	L	112	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	227	R	113	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	228	L	113	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	229	R	114	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	230	L	114	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	231	R	115	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	232	L	115	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	233	R	116	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	234	L	116	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	235	R	117	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	236	L	117	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	237	R	118	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	238	L	118	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	239	R	119	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	240	L	119	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	241	R	120	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	242	L	120	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	243	R	121	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	244	L	121	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	245	R	122	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	246	L	122	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	247	R	123	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	248	L	123	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	249	R	124	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	250	L	124	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	251	R	125	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	252	L	125	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	253	R	126	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	254	L	126	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	255	R	127	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	256	L	127	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	257	R	128	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	258	L	128	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	259	R	129	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	260	L	129	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	261	R	130	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	262	L	130	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	263	R	131	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	264	L	131	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	265	R	132	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	266	L	132	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	267	R	133	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	268	L	133	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	269	R	134	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	270	L	134	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	271	R	135	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	272	L	135	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	273	R	136	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	274	L	136	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	275	R	137	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	276	L	137	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	277	R	138	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	278	L	138	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	279	R	139	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	280	L	139	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	281	R	140	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	282	L	140	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	283	R	141	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	284	L	141	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	285	R	142	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	286	L	142	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	287	R	143	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	288	L	143	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	289	R	144	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	290	L	144	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	291	R	145	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	292	L	145	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	293	R	146	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	294	L	146	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	295	R	147	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	296	L	147	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	297	R	148	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	298	L	148	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	299	R	149	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	300	L	149	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	301	R	150	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	302	L	150	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	303	R	151	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	304	L	151	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	305	R	152	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	306	L	152	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	307	R	153	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	308	L	153	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	309	R	154	0	1
QU_KEMAR_anechoic_AKGK271_1.0m.wav	310	L	154	0	1
