// Setup
SequentiallyOrderedLists = True
SequentiallyOrderedSentences = True
SequentiallyOrderedWords = True
SequentiallyOrderedPhonemes = True
PresetLevel = ListCollection

// Components
// LinguisticLevel	Id	ParentId	PrimaryStringRepresentation	IsPractiseComponent

ListCollection	Swedish Matrix Test (Hagerman)		Swedish Matrix Test (Hagerman)	False
Phoneme	L18S07W02P00	L18S07W02	fyra	False
Word	L18S07W03	L18S07	gamla	False
Phoneme	L18S07W03P00	L18S07W03	gamla	False
Word	L18S07W04	L18S07	vantar	False
Phoneme	L18S07W04P00	L18S07W04	vantar	False
Sentence	L18S08	L18	Sentence08	False
Word	L18S08W00	L18S08	Jonas	False
Phoneme	L18S08W00P00	L18S08W00	ʝ	False
Phoneme	L18S08W00P01	L18S08W00	uː	False
Phoneme	L18S08W00P02	L18S08W00	n	False
Phoneme	L18S08W00P03	L18S08W00	a	False
Phoneme	L18S08W00P04	L18S08W00	s	False
Word	L18S08W01	L18S08	flyttar	False
Phoneme	L18S08W01P00	L18S08W01	flyttar	False
Word	L18S08W02	L18S08	sex	False
Phoneme	L18S08W02P00	L18S08W02	sex	False
Word	L18S08W03	L18S08	svarta	False
Phoneme	L18S08W03P00	L18S08W03	svarta	False
Word	L18S08W04	L18S08	pennor	False
Phoneme	L18S08W04P00	L18S08W04	pennor	False
Sentence	L18S09	L18	Sentence09	False
Word	L18S09W00	L18S09	Britta	False
Phoneme	L18S09W00P00	L18S09W00	b	False
Phoneme	L18S09W00P01	L18S09W00	r	False
Phoneme	L18S09W00P02	L18S09W00	ɪ	False
Phoneme	L18S09W00P03	L18S09W00	tː	False
Phoneme	L18S09W00P04	L18S09W00	a	False
Word	L18S09W01	L18S09	ägde	False
Phoneme	L18S09W01P00	L18S09W01	ägde	False
Word	L18S09W02	L18S09	arton	False
Phoneme	L18S09W02P00	L18S09W02	arton	False
Word	L18S09W03	L18S09	nya	False
Phoneme	L18S09W03P00	L18S09W03	nya	False
Word	L18S09W04	L18S09	dukar	False
Phoneme	L18S09W04P00	L18S09W04	dukar	False

List	L19	Swedish Matrix Test (Hagerman)	Lista 19	False
Sentence	L19S00	L19	Sentence00	False
Word	L19S00W00	L19S00	Britta	False
Phoneme	L19S00W00P00	L19S00W00	b	False
Phoneme	L19S00W00P01	L19S00W00	r	False
Phoneme	L19S00W00P02	L19S00W00	ɪ	False
Phoneme	L19S00W00P03	L19S00W00	tː	False
Phoneme	L19S00W00P04	L19S00W00	a	False
Word	L19S00W01	L19S00	ägde	False
Phoneme	L19S00W01P00	L19S00W01	ägde	False
Word	L19S00W02	L19S00	elva	False
Phoneme	L19S00W02P00	L19S00W02	elva	False
Word	L19S00W03	L19S00	vackra	False
Phoneme	L19S00W03P00	L19S00W03	vackra	False
Word	L19S00W04	L19S00	lådor	False
Phoneme	L19S00W04P00	L19S00W04	lådor	False
Sentence	L19S01	L19	Sentence01	False
Word	L19S01W00	L19S01	Bosse	False
Phoneme	L19S01W00P00	L19S01W00	b	False
Phoneme	L19S01W00P01	L19S01W00	ʊ	False
Phoneme	L19S01W00P02	L19S01W00	sː	False
Phoneme	L19S01W00P03	L19S01W00	e̞	False
Word	L19S01W01	L19S01	tog	False
Phoneme	L19S01W01P00	L19S01W01	tog	False
Word	L19S01W02	L19S01	tolv	False
Phoneme	L19S01W02P00	L19S01W02	tolv	False
Word	L19S01W03	L19S01	gamla	False
Phoneme	L19S01W03P00	L19S01W03	gamla	False
Word	L19S01W04	L19S01	ringar	False
Phoneme	L19S01W04P00	L19S01W04	ringar	False
Sentence	L19S02	L19	Sentence02	False
Word	L19S02W00	L19S02	Peter	False
Phoneme	L19S02W00P00	L19S02W00	p	False
Phoneme	L19S02W00P01	L19S02W00	eː	False
Phoneme	L19S02W00P02	L19S02W00	t	False
Phoneme	L19S02W00P03	L19S02W00	e̞	False
Phoneme	L19S02W00P04	L19S02W00	r	False
Word	L19S02W01	L19S02	gav	False
Phoneme	L19S02W01P00	L19S02W01	gav	False
Word	L19S02W02	L19S02	åtta	False
Phoneme	L19S02W02P00	L19S02W02	åtta	False
Word	L19S02W03	L19S02	fina	False
Phoneme	L19S02W03P00	L19S02W03	fina	False
Word	L19S02W04	L19S02	knappar	False
Phoneme	L19S02W04P00	L19S02W04	knappar	False
Sentence	L19S03	L19	Sentence03	False
Word	L19S03W00	L19S03	Karin	False
Phoneme	L19S03W00P00	L19S03W00	k	False
Phoneme	L19S03W00P01	L19S03W00	ɑː	False
Phoneme	L19S03W00P02	L19S03W00	r	False
Phoneme	L19S03W00P03	L19S03W00	ɪ	False
Phoneme	L19S03W00P04	L19S03W00	n	False
Word	L19S03W01	L19S03	köpte	False
Phoneme	L19S03W01P00	L19S03W01	köpte	False
Word	L19S03W02	L19S03	tre	False
Phoneme	L19S03W02P00	L19S03W02	tre	False
Word	L19S03W03	L19S03	ljusa	False
Phoneme	L19S03W03P00	L19S03W03	ljusa	False
Word	L19S03W04	L19S03	mössor	False
Phoneme	L19S03W04P00	L19S03W04	mössor	False
Sentence	L19S04	L19	Sentence04	False
Word	L19S04W00	L19S04	Märta	False
Phoneme	L19S04W00P00	L19S04W00	m	False
Phoneme	L19S04W00P01	L19S04W00	ɛ̝	False
Phoneme	L19S04W00P02	L19S04W00	ʈː	False
Phoneme	L19S04W00P03	L19S04W00	a	False
Word	L19S04W01	L19S04	visar	False
Phoneme	L19S04W01P00	L19S04W01	visar	False
Word	L19S04W02	L19S04	sju	False
Phoneme	L19S04W02P00	L19S04W02	sju	False
Word	L19S04W03	L19S04	lätta	False
Phoneme	L19S04W03P00	L19S04W03	lätta	False
Word	L19S04W04	L19S04	dukar	False
Phoneme	L19S04W04P00	L19S04W04	dukar	False
Sentence	L19S05	L19	Sentence05	False
Word	L19S05W00	L19S05	Jonas	False
Phoneme	L19S05W00P00	L19S05W00	ʝ	False
Phoneme	L19S05W00P01	L19S05W00	uː	False
Phoneme	L19S05W00P02	L19S05W00	n	False
Phoneme	L19S05W00P03	L19S05W00	a	False
Phoneme	L19S05W00P04	L19S05W00	s	False
Word	L19S05W01	L19S05	lånar	False
Phoneme	L19S05W01P00	L19S05W01	lånar	False
Word	L19S05W02	L19S05	sex	False
Phoneme	L19S05W02P00	L19S05W02	sex	False
Word	L19S05W03	L19S05	mörka	False
Phoneme	L19S05W03P00	L19S05W03	mörka	False
Word	L19S05W04	L19S05	bollar	False
Phoneme	L19S05W04P00	L19S05W04	bollar	False
Sentence	L19S06	L19	Sentence06	False
Word	L19S06W00	L19S06	Gustav	False
Phoneme	L19S06W00P00	L19S06W00	ɡ	False
Phoneme	L19S06W00P01	L19S06W00	ɵ	False
Phoneme	L19S06W00P02	L19S06W00	sː	False
Phoneme	L19S06W00P03	L19S06W00	t	False
Phoneme	L19S06W00P04	L19S06W00	ɑ	False
Phoneme	L19S06W00P05	L19S06W00	v	False
Word	L19S06W01	L19S06	har	False
Phoneme	L19S06W01P00	L19S06W01	har	False
Word	L19S06W02	L19S06	nio	False
Phoneme	L19S06W02P00	L19S06W02	nio	False
Word	L19S06W03	L19S06	svarta	False
Phoneme	L19S06W03P00	L19S06W03	svarta	False
Word	L19S06W04	L19S06	vantar	False
Phoneme	L19S06W04P00	L19S06W04	vantar	False
Sentence	L19S07	L19	Sentence07	False
Word	L19S07W00	L19S07	Svante	False
Phoneme	L19S07W00P00	L19S07W00	s	False
Phoneme	L19S07W00P01	L19S07W00	v	False
Phoneme	L19S07W00P02	L19S07W00	a	False
Phoneme	L19S07W00P03	L19S07W00	nː	False
Phoneme	L19S07W00P04	L19S07W00	t	False
Phoneme	L19S07W00P05	L19S07W00	e̞	False
Word	L19S07W01	L19S07	flyttar	False
Phoneme	L19S07W01P00	L19S07W01	flyttar	False
Word	L19S07W02	L19S07	arton	False
Phoneme	L19S07W02P00	L19S07W02	arton	False
Word	L19S07W03	L19S07	stora	False
Phoneme	L19S07W03P00	L19S07W03	stora	False
Word	L19S07W04	L19S07	skålar	False
Phoneme	L19S07W04P00	L19S07W04	skålar	False
Sentence	L19S08	L19	Sentence08	False
Word	L19S08W00	L19S08	Anna	False
Phoneme	L19S08W00P00	L19S08W00	a	False
Phoneme	L19S08W00P01	L19S08W00	nː	False
Phoneme	L19S08W00P02	L19S08W00	a	False
Word	L19S08W01	L19S08	ser	False
Phoneme	L19S08W01P00	L19S08W01	ser	False
Word	L19S08W02	L19S08	två	False
Phoneme	L19S08W02P00	L19S08W02	två	False
Word	L19S08W03	L19S08	nya	False
Phoneme	L19S08W03P00	L19S08W03	nya	False
Word	L19S08W04	L19S08	pennor	False
Phoneme	L19S08W04P00	L19S08W04	pennor	False
Sentence	L19S09	L19	Sentence09	False
Word	L19S09W00	L19S09	Elsa	False
Phoneme	L19S09W00P00	L19S09W00	ɛ̝	False
Phoneme	L19S09W00P01	L19S09W00	lː	False
Phoneme	L19S09W00P02	L19S09W00	s	False
Phoneme	L19S09W00P03	L19S09W00	a	False
Word	L19S09W01	L19S09	höll	False
Phoneme	L19S09W01P00	L19S09W01	höll	False
Word	L19S09W02	L19S09	fyra	False
Phoneme	L19S09W02P00	L19S09W02	fyra	False
Word	L19S09W03	L19S09	hela	False
Phoneme	L19S09W03P00	L19S09W03	hela	False
Word	L19S09W04	L19S09	korgar	False
Phoneme	L19S09W04P00	L19S09W04	korgar	False

List	L20	Swedish Matrix Test (Hagerman)	Lista 20 träning	False
Sentence	L20S00	L20	Sentence00	False
Word	L20S00W00	L20S00	Britta	False
Phoneme	L20S00W00P00	L20S00W00	b	False
Phoneme	L20S00W00P01	L20S00W00	r	False
Phoneme	L20S00W00P02	L20S00W00	ɪ	False
Phoneme	L20S00W00P03	L20S00W00	tː	False
Phoneme	L20S00W00P04	L20S00W00	a	False
Word	L20S00W01	L20S00	flyttar	False
Phoneme	L20S00W01P00	L20S00W01	flyttar	False
Word	L20S00W02	L20S00	åtta	False
Phoneme	L20S00W02P00	L20S00W02	åtta	False
Word	L20S00W03	L20S00	svarta	False
Phoneme	L20S00W03P00	L20S00W03	svarta	False
Word	L20S00W04	L20S00	ringar	False
Phoneme	L20S00W04P00	L20S00W04	ringar	False
Sentence	L20S01	L20	Sentence01	False
Word	L20S01W00	L20S01	Elsa	False
Phoneme	L20S01W00P00	L20S01W00	ɛ̝	False
Phoneme	L20S01W00P01	L20S01W00	lː	False
Phoneme	L20S01W00P02	L20S01W00	s	False
Phoneme	L20S01W00P03	L20S01W00	a	False
Word	L20S01W01	L20S01	gav	False
Phoneme	L20S01W01P00	L20S01W01	gav	False
Word	L20S01W02	L20S01	sex	False
Phoneme	L20S01W02P00	L20S01W02	sex	False
Word	L20S01W03	L20S01	nya	False
Phoneme	L20S01W03P00	L20S01W03	nya	False
Word	L20S01W04	L20S01	vantar	False
Phoneme	L20S01W04P00	L20S01W04	vantar	False
Sentence	L20S02	L20	Sentence02	False
Word	L20S02W00	L20S02	Peter	False
Phoneme	L20S02W00P00	L20S02W00	p	False
Phoneme	L20S02W00P01	L20S02W00	eː	False
Phoneme	L20S02W00P02	L20S02W00	t	False
Phoneme	L20S02W00P03	L20S02W00	e̞	False
Phoneme	L20S02W00P04	L20S02W00	r	False
Word	L20S02W01	L20S02	köpte	False
Phoneme	L20S02W01P00	L20S02W01	köpte	False
Word	L20S02W02	L20S02	sju	False
Phoneme	L20S02W02P00	L20S02W02	sju	False
Word	L20S02W03	L20S02	ljusa	False
Phoneme	L20S02W03P00	L20S02W03	ljusa	False
Word	L20S02W04	L20S02	skålar	False
Phoneme	L20S02W04P00	L20S02W04	skålar	False
Sentence	L20S03	L20	Sentence03	False
Word	L20S03W00	L20S03	Karin	False
Phoneme	L20S03W00P00	L20S03W00	k	False
Phoneme	L20S03W00P01	L20S03W00	ɑː	False
Phoneme	L20S03W00P02	L20S03W00	r	False
Phoneme	L20S03W00P03	L20S03W00	ɪ	False
Phoneme	L20S03W00P04	L20S03W00	n	False
Word	L20S03W01	L20S03	ägde	False
Phoneme	L20S03W01P00	L20S03W01	ägde	False
Word	L20S03W02	L20S03	fyra	False
Phoneme	L20S03W02P00	L20S03W02	fyra	False
Word	L20S03W03	L20S03	vackra	False
Phoneme	L20S03W03P00	L20S03W03	vackra	False
Word	L20S03W04	L20S03	knappar	False
Phoneme	L20S03W04P00	L20S03W04	knappar	False
Sentence	L20S04	L20	Sentence04	False
Word	L20S04W00	L20S04	Bosse	False
Phoneme	L20S04W00P00	L20S04W00	b	False
Phoneme	L20S04W00P01	L20S04W00	ʊ	False
Phoneme	L20S04W00P02	L20S04W00	sː	False
Phoneme	L20S04W00P03	L20S04W00	e̞	False
Word	L20S04W01	L20S04	visar	False
Phoneme	L20S04W01P00	L20S04W01	visar	False
Word	L20S04W02	L20S04	tre	False
Phoneme	L20S04W02P00	L20S04W02	tre	False
Word	L20S04W03	L20S04	lätta	False
Phoneme	L20S04W03P00	L20S04W03	lätta	False
Word	L20S04W04	L20S04	dukar	False
Phoneme	L20S04W04P00	L20S04W04	dukar	False
Sentence	L20S05	L20	Sentence05	False
Word	L20S05W00	L20S05	Anna	False
Phoneme	L20S05W00P00	L20S05W00	a	False
Phoneme	L20S05W00P01	L20S05W00	nː	False
Phoneme	L20S05W00P02	L20S05W00	a	False
Word	L20S05W01	L20S05	höll	False
Phoneme	L20S05W01P00	L20S05W01	höll	False
Word	L20S05W02	L20S05	två	False
Phoneme	L20S05W02P00	L20S05W02	två	False
Word	L20S05W03	L20S05	mörka	False
Phoneme	L20S05W03P00	L20S05W03	mörka	False
Word	L20S05W04	L20S05	korgar	False
Phoneme	L20S05W04P00	L20S05W04	korgar	False
Sentence	L20S06	L20	Sentence06	False
Word	L20S06W00	L20S06	Jonas	False
Phoneme	L20S06W00P00	L20S06W00	ʝ	False
Phoneme	L20S06W00P01	L20S06W00	uː	False
Phoneme	L20S06W00P02	L20S06W00	n	False
Phoneme	L20S06W00P03	L20S06W00	a	False
Phoneme	L20S06W00P04	L20S06W00	s	False
Word	L20S06W01	L20S06	lånar	False
Phoneme	L20S06W01P00	L20S06W01	lånar	False
Word	L20S06W02	L20S06	elva	False
Phoneme	L20S06W02P00	L20S06W02	elva	False
Word	L20S06W03	L20S06	hela	False
Phoneme	L20S06W03P00	L20S06W03	hela	False
Word	L20S06W04	L20S06	lådor	False
Phoneme	L20S06W04P00	L20S06W04	lådor	False
Sentence	L20S07	L20	Sentence07	False
Word	L20S07W00	L20S07	Svante	False
Phoneme	L20S07W00P00	L20S07W00	s	False
Phoneme	L20S07W00P01	L20S07W00	v	False
Phoneme	L20S07W00P02	L20S07W00	a	False
Phoneme	L20S07W00P03	L20S07W00	nː	False
Phoneme	L20S07W00P04	L20S07W00	t	False
Phoneme	L20S07W00P05	L20S07W00	e̞	False
Word	L20S07W01	L20S07	tog	False
Phoneme	L20S07W01P00	L20S07W01	tog	False
Word	L20S07W02	L20S07	arton	False
Phoneme	L20S07W02P00	L20S07W02	arton	False
Word	L20S07W03	L20S07	gamla	False
Phoneme	L20S07W03P00	L20S07W03	gamla	False
Word	L20S07W04	L20S07	bollar	False
Phoneme	L20S07W04P00	L20S07W04	bollar	False
Sentence	L20S08	L20	Sentence08	False
Word	L20S08W00	L20S08	Gustav	False
Phoneme	L20S08W00P00	L20S08W00	ɡ	False
Phoneme	L20S08W00P01	L20S08W00	ɵ	False
Phoneme	L20S08W00P02	L20S08W00	sː	False
Phoneme	L20S08W00P03	L20S08W00	t	False
Phoneme	L20S08W00P04	L20S08W00	ɑ	False
Phoneme	L20S08W00P05	L20S08W00	v	False
Word	L20S08W01	L20S08	ser	False
Phoneme	L20S08W01P00	L20S08W01	ser	False
Word	L20S08W02	L20S08	nio	False
Phoneme	L20S08W02P00	L20S08W02	nio	False
Word	L20S08W03	L20S08	fina	False
Phoneme	L20S08W03P00	L20S08W03	fina	False
Word	L20S08W04	L20S08	pennor	False
Phoneme	L20S08W04P00	L20S08W04	pennor	False
Sentence	L20S09	L20	Sentence09	False
Word	L20S09W00	L20S09	Märta	False
Phoneme	L20S09W00P00	L20S09W00	m	False
Phoneme	L20S09W00P01	L20S09W00	ɛ̝	False
Phoneme	L20S09W00P02	L20S09W00	ʈː	False
Phoneme	L20S09W00P03	L20S09W00	a	False
Word	L20S09W01	L20S09	har	False
Phoneme	L20S09W01P00	L20S09W01	har	False
Word	L20S09W02	L20S09	tolv	False
Phoneme	L20S09W02P00	L20S09W02	tolv	False
Word	L20S09W03	L20S09	stora	False
Phoneme	L20S09W03P00	L20S09W03	stora	False
Word	L20S09W04	L20S09	mössor	False
Phoneme	L20S09W04P00	L20S09W04	mössor	False
