Id	RLxs	SLm_00150	SLm_00250	SLm_00350	SLm_00450	SLm_00570	SLm_00700	SLm_00840	SLm_01000	SLm_01170	SLm_01370	SLm_01600	SLm_01850	SLm_02150	SLm_02500	SLm_02900	SLm_03400	SLm_04000	SLm_04800	SLm_05800	SLm_07000	SLm_08500
L10	-27,207485192946	42,0086051262651	47,2996785301289	44,7761223638214	42,5239614721453	43,2468962908684	42,0181412712622	36,9001568271284	34,3479407675679	33,5954219883631	30,9065769192485	28,2645858018838	28,935653544001	24,1271231742942	24,6719341495248	23,6614864470651	15,1797955353539	16,5241666560043	10,7663126580233	7,84518173237328	7,54423502678657	4,35850828277461
L11	-27,8712920148272	42,4108290854704	43,22903077159	40,8623846715577	40,5178696288866	39,5769349896223	40,6972063906497	39,2336567653695	40,7817159344358	39,7347984086557	36,1250099706548	33,218887884872	29,9059946523164	25,8572093323706	22,7148228417348	21,9030198798951	16,2586998889592	13,8373609759359	8,67257564176372	5,78282395545898	5,62887710032607	0,857066448223897
L12	-29,2502512756375	46,9541128125134	40,7232626454258	40,4877641151489	40,4542501632516	40,9286771543574	33,8308867705614	32,8801135598538	28,8355425831301	27,8025530503652	25,5844221704251	23,9683473344746	24,5065160159267	24,8854805264656	25,7583771516822	25,2011975154886	25,5075510944518	21,4521479050466	15,2936829538579	8,73639591590888	6,96519649473753	9,06463160687662
L13	-29,8542771097222	41,67391512335	47,3862994866259	38,140024047404	34,2795705756807	36,8491605177407	37,2412098053096	31,2258624968358	26,9739924104114	25,4852069505665	22,4020899497269	18,9961401668243	19,4573699713053	15,0466856923102	16,4962762346633	12,7436455427231	13,5678433978532	13,6026296006729	10,3935480131248	7,9844025122803	6,77677742732516	4,57929945304416
L14	-31,9127813489264	43,6855508392064	40,3375829847849	39,2786780729758	38,3178785707037	33,9027771567483	30,6241747500051	29,8622968181792	28,6158061719377	26,4306534806993	25,1939997644161	24,0375832197848	22,0560784014809	19,6296900875036	18,7066142787631	15,5268082461809	9,21698385762715	8,24679213002857	1,12768107337898	-1,75733039962674	-2,94604713204256	-3,19910272356336
L15	-33,8353572186712	16,7764214671134	15,6459170176027	12,1555584068503	14,7409032367808	14,2855324428295	12,6262756238913	13,4886057723616	16,2042636753396	21,6303990927365	18,988926422212	20,5666714287998	27,002957936416	24,0890925303332	21,8255819860788	21,5466595925772	22,4885600040805	25,0102265867442	22,7891761641624	21,6924265799043	23,4111692248402	27,2333989722835
L16	-32,2784508866765	42,0749312555738	41,0099595302687	39,8370575866158	35,5907945198834	36,7480229411412	34,3764841439462	29,4096179775118	26,9319816408824	24,3130811716092	21,6216562305822	22,8332751999849	19,5796531564338	14,6364165248569	17,6452314176446	16,3604556033383	12,1527282335562	11,2621333918396	7,15509043414207	3,18083243398284	2,27318927417401	0,156863758057604
L17	-25,0893762804188	45,0881930456861	45,7373593309646	41,8892941110263	45,0561739028958	44,8642536933752	43,9354678211693	41,1500838296553	39,3919956109685	40,4163646254596	39,4096388084148	38,3756717870811	32,7780231032353	31,9564303786862	29,4952386985486	27,4406629755085	21,8467241213788	18,3913441347594	14,0346668376036	7,95408321476912	5,66712057678501	2,05490901297092
L18	-34,4506532859883	41,8789357675775	37,3152402123304	34,586092929677	34,1246917432851	29,2322325549743	29,8369193556948	25,831480171427	24,1104559060528	24,4702437998462	22,4818497461769	20,5984647423884	18,5423475688474	15,7384494177105	12,5184263476066	11,281089062397	11,578169890003	10,9632942126945	6,85985611370484	4,31904887192715	2,831132571076	2,89666924672705
L19	-32,4345044713545	42,8284593355062	37,7139264037834	40,9164018539874	33,6347838455979	34,347208268013	31,8694235690002	28,0170803053686	29,0596038088079	27,7728304592607	25,7164123492647	26,3463859387963	25,4066259947781	19,8184839025174	18,4599841864707	16,6707217749342	10,6077664490376	9,44342758345114	1,91180743701515	-2,65510360565181	-3,03895050977003	-7,27230634584455
L20	-27,3893680203373	42,4263257236257	44,0119012486549	42,458395838771	39,2656858391622	39,0105775109971	40,4277298925963	40,2116576200203	39,64387631344	35,606893970879	33,7731761519405	34,0077585932865	35,070981355927	33,6896469071803	30,0952768872037	29,3022794860564	25,0443878085816	20,1155695837012	16,677797794109	12,6368399810972	10,1453359162858	6,31773759820324
L21	-36,4691666052985	30,1866058105241	24,3290375027227	20,4367507309792	17,1708078625065	17,3675957703496	19,2062585990171	19,3209016308241	15,992238851095	18,1072807077258	16,078007084618	16,3047477762488	20,4256877567774	16,5050150211307	18,6569223341982	16,2444673327635	18,9331139066903	19,2980121414683	18,1618594820741	19,1448340768942	17,832725686715	25,0594501145132
L22	-40,8180591721693	28,6046764901837	24,7297514870634	20,4953296035416	21,8070310265769	19,1954264444443	20,1074151552349	22,5159956909248	17,0858524891597	16,8394022864657	15,0612762093149	13,5777211304717	16,5612914768052	16,2822129322875	16,659936844654	18,4297387256768	21,6300770890195	19,1881958796122	19,002856959046	20,8904633847995	15,4131391199429	14,1737061758563
L23	-25,0134844866135	43,7225148489871	47,1485683700251	43,428386321996	44,7367148325977	44,9274033088738	44,8378885679604	40,7635441570694	40,3153209034316	40,4375867509356	38,1619909142206	35,0288779716678	35,8030177209227	26,0750030696494	28,7346588157466	25,4596455646147	22,4656842844028	20,2892522759994	15,7132819849536	11,2227651409821	12,113177145163	8,60882684509603
L24	-25,4462232732302	42,0222068677782	46,6288373522184	42,3323365326744	41,9825535212428	43,0670255612805	41,8502823531256	43,88616321418	42,7676856786342	40,8785921840449	40,1208608077976	37,0894627400982	33,8751104588692	30,9619295595093	28,1392594014023	22,729742098969	19,0266489591241	16,2429874112996	12,1113738507683	9,61716707009893	10,788810343019	5,4530534327742
L25	-36,4720823142311	13,1861249625241	8,9843567475252	6,61115761462912	9,43010747947826	9,4710020847877	7,31601727522472	8,48978247818258	8,94806603844983	11,6399815855064	12,1632071596229	14,1575596866711	15,6060970417931	18,4942888059094	21,4774271279697	20,6103115610666	22,9286815816414	19,0303963754835	20,2390779974994	20,8653256905521	19,5228692859472	24,1730201902382
L26	-31,1249428050784	44,2688217147031	38,9226128713727	42,0092659668879	37,6273241142292	36,6704035262548	31,5014136195658	32,1072426331153	30,1298630126961	27,8111541917501	26,2155396072975	25,3063595653417	24,9478096924276	20,5785835236786	17,9978130413205	16,3022655466815	11,9329802181316	9,61287381117825	5,10294834458842	0,413403084341308	-1,98783580332958	-4,84809559364322
L27	-40,8497183814261	28,5862233309022	25,1777063495866	20,3373982989595	21,2221722381146	19,0114545729982	19,1626335544268	22,0023039549631	16,9630226504126	15,8919588667007	14,5773608397381	13,5832233550053	16,0498486540146	16,0405367053771	17,6507429441844	20,4754195444033	21,435654869515	19,2072560543844	18,7589350330644	20,7168744994306	15,7433017413489	15,2911573209225
L28	-36,0066745743107	22,8997842201028	21,6760433311431	23,0011334528753	25,8724921373323	23,2943310977895	21,5231423277644	25,6537043021019	25,4515863415052	23,3162602216323	25,8226205341775	23,3200860765791	26,179969056081	23,0119214857922	19,7961279887178	19,485747434399	19,6674045065159	19,0350592162304	19,1025652365106	18,5970091016289	19,1216741063991	24,3917590089079
L29	-37,6705957426811	23,8273992911801	19,9570249560514	17,7662956323412	18,5688206738501	17,6324904640744	18,2649792310126	18,3081552225618	19,6464879017736	22,5957115275457	23,1986193276219	21,3259317895913	26,3647346871208	22,5320408646694	20,2800252785662	20,7292100856645	24,5004175190088	20,5511540401456	19,3036201588131	21,1037281927797	18,8600761729838	21,6815339733334
