Id	Transcription
L11S00W02P01	oː
L11S00W03P00	s
L11S00W03P01	k
L11S00W03P02	ʊ
L11S00W03P03	kː
L11S00W03P04	s
L11S00W03P05	v
L11S00W03P06	ɛː
L11S00W03P07	ɡ
L11S00W03P08	e̞
L11S00W03P09	n
L11S01W00P00	ɧ
L11S01W00P01	ʊ
L11S01W00P02	ʈː
L11S01W00P03	ʊ
L11S01W00P04	ɳ
L11S01W00P05	a
L11S01W01P00	s
L11S01W01P01	k
L11S01W01P02	ɑː
L11S01W02P00	h
L11S01W02P01	ɛ̝
L11S01W02P02	ŋː
L11S01W02P03	a
L11S01W02P04	s
L11S01W03P00	iː
L11S01W04P00	s
L11S01W04P01	k
L11S01W04P02	oː
L11S01W04P03	p
L11S01W04P04	e̞
L11S01W04P05	t
L11S02W00P00	d
L11S02W00P01	ɔ
L11S02W00P02	mː
L11S02W01P00	s
L11S02W01P01	m
L11S02W01P02	oː
L11S02W02P00	t
L11S02W02P01	ʊ
L11S02W02P02	m
L11S02W02P03	ɑː
L11S02W02P04	t
L11S02W02P05	e̞
L11S02W02P06	ɳ
L11S02W02P07	a
L11S02W03P00	ɛː
L11S02W04P00	ɡ
L11S02W04P01	r
L11S02W04P02	øː
L11S02W04P03	n
L11S02W04P04	a
L11S03W00P00	r
L11S03W00P01	e̞
L11S03W00P02	f
L11S03W00P03	r
L11S03W00P04	ɛ̝
L11S03W00P05	ŋː
L11S03W00P06	e̞
L11S03W00P07	n
L11S03W01P00	k
L11S03W01P01	ɔ
L11S03W01P02	mː
L11S03W02P00	t
L11S03W02P01	r
L11S03W02P02	eː
L11S03W03P00	ɡ
L11S03W03P01	ɔ
L11S03W03P02	ŋː
L11S03W03P03	e̞
L11S03W03P04	r
L11S04W00P00	d
L11S04W00P01	ɔ
L11S04W00P02	mː
L11S04W01P00	t
L11S04W01P01	v
L11S04W01P02	ɛ̝
L11S04W01P03	tː
L11S04W01P04	a
L11S04W01P05	d
L11S04W01P06	e̞
L11S04W02P00	iː
L11S04W03P00	k
L11S04W03P01	a
L11S04W03P02	lː
L11S04W03P03	t
L11S04W04P00	v
L11S04W04P01	a
L11S04W04P02	tː
L11S04W04P03	e̞
L11S04W04P04	n
L11S05W00P00	f
L11S05W00P01	l
L11S05W00P02	ɪ
L11S05W00P03	kː
L11S05W00P04	a
L11S05W00P05	n
L11S05W01P00	f
L11S05W01P01	ɪ
L11S05W01P02	kː
L11S05W02P00	ɧ
L11S05W02P01	ɵ
L11S05W02P02	tː
L11S05W02P03	ɔ
L11S05W02P04	n
L11S05W03P00	ʝ
L11S05W03P01	ʉː
L11S05W03P02	l
L11S05W03P03	k
L11S05W03P04	l
L11S05W03P05	a
L11S05W03P06	pː
L11S05W03P07	a
L11S05W03P08	r
L11S06W00P00	p
L11S06W00P01	ɑː
L11S06W00P02	r
L11S06W00P03	e̞
L11S06W00P04	t
L11S06W01P00	ʝ
L11S06W01P01	ɪ
L11S06W01P02	kː
L11S06W02P00	ʝ
L11S06W02P01	eː
L11S06W02P02	n
L11S06W02P03	ɔ
L11S06W02P04	m
L11S06W03P00	p
L11S06W03P01	a
L11S06W03P02	rː
L11S06W03P03	k
L11S06W03P04	e̞
L11S06W03P05	n
L11S07W00P00	m
L11S07W00P01	a
L11S07W00P02	ʈː
L11S07W00P03	ʂ
L11S07W00P04	e̞
L11S07W00P05	n
L11S07W01P00	s
L11S07W01P01	p
L11S07W01P02	eː
L11S07W01P03	l
L11S07W01P04	a
L11S07W01P05	d
L11S07W01P06	e̞
L11S07W01P07	s
L11S07W02P00	iː
L11S07W03P00	ɡ
L11S07W03P01	a
L11S07W03P02	sː
L11S07W03P03	a
L11S07W03P04	n
L11S07W03P05	d
L11S07W03P06	e̞
L11S07W04P00	s
L11S07W04P01	uː
L11S07W04P02	l
L11S08W00P00	øː
L11S08W00P01	d
L11S08W00P02	l
L11S08W00P03	a
L11S08W00P04	n
L11S08W01P00	s
L11S08W01P01	m
L11S08W01P02	eː
L11S08W01P03	t
L11S08W02P00	n
L11S08W02P01	eː
L11S08W02P02	r
L11S08W03P00	ɵ
L11S08W03P01	nː
L11S08W03P02	d
L11S08W03P03	e̞
L11S08W03P04	r
L11S08W04P00	b
L11S08W04P01	r
L11S08W04P02	uː
L11S08W04P03	n
L11S09W00P00	ɛ̝
L11S09W00P01	nː
L11S09W01P00	h
L11S09W01P01	ɛ̝
L11S09W01P02	sː
L11S09W01P03	t
L11S09W02P00	b
L11S09W02P01	eː
L11S09W02P02	t
L11S09W02P03	a
L11S09W02P04	d
L11S09W02P05	e̞
L11S09W03P00	b
L11S09W03P01	l
L11S09W03P02	a
L11S09W03P03	nː
L11S09W03P04	d
L11S09W04P00	f
L11S09W04P01	oː
L11S09W04P02	r
L11S09W04P03	e̞
L11S09W04P04	n
L12S00W00P00	h
L12S00W00P01	a
L12S00W00P02	nː
L12S00W01P00	b
L12S00W01P01	r
L12S00W01P02	ɛ̝
L12S00W01P03	nː
L12S00W01P04	d
L12S00W01P05	e̞
L12S00W02P00	s
L12S00W02P01	ɛ̝
L12S00W02P02	ʝː
L12S00W03P00	p
L12S00W03P01	oː
L12S00W04P00	s
L12S00W04P01	t
L12S00W04P02	r
L12S00W04P03	yː
L12S00W04P04	k
L12S00W04P05	ʝ
L12S00W04P06	ɛː
L12S00W04P07	ɳ
L12S00W04P08	e̞
L12S00W04P09	t
L12S01W00P00	v
L12S01W00P01	ɛ̝
L12S01W00P02	kː
L12S01W00P03	s
L12S01W00P04	t
L12S01W00P05	e̞
L12S01W00P06	n
L12S01W01P00	iː
L12S01W02P00	f
L12S01W02P01	ø̞
L12S01W02P02	nː
L12S01W02P03	s
L12S01W02P04	t
L12S01W02P05	r
L12S01W02P06	e̞
L12S01W02P07	t
L12S01W03P00	h
L12S01W03P01	ɑː
L12S01W03P02	r
L12S01W04P00	ɛ̝
L12S01W04P01	nː
L12S01W05P00	b
L12S01W05P01	l
L12S01W05P02	ʊ
L12S01W05P03	mː
L12S01W05P04	a
L12S02W00P00	h
L12S02W00P01	a
L12S02W00P02	nː
L12S02W01P00	t
L12S02W01P01	a
L12S02W01P02	pː
L12S02W01P03	a
L12S02W01P04	d
L12S02W01P05	e̞
L12S02W02P00	k
L12S02W02P01	n
L12S02W02P02	iː
L12S02W02P03	v
L12S02W02P04	e̞
L12S02W02P05	n
L12S02W03P00	iː
L12S02W04P00	ɧ
L12S02W04P01	ø̞
L12S02W04P02	nː
L12S03W00P00	t
L12S03W00P01	ɔ
L12S03W00P02	lː
L12S03W00P03	v
L12S03W01P00	m
L12S03W01P01	ɵ
L12S03W01P02	fː
L12S03W01P03	ɪ
L12S03W01P04	n
L12S03W01P05	s
L12S03W02P00	ɡ
L12S03W02P01	r
L12S03W02P02	ɛ̝
L12S03W02P03	dː
L12S03W02P04	a
L12S03W02P05	d
L12S03W02P06	e̞
L12S03W02P07	s
L12S03W03P00	iː
L12S03W04P00	ɵ
L12S03W04P01	ŋː
L12S03W04P02	n
L12S03W04P03	e̞
L12S03W04P04	n
L12S04W00P00	f
L12S04W00P01	a
L12S04W00P02	rː
L12S04W00P03	m
L12S04W00P04	ʊ
L12S04W00P05	rː
L12S04W01P00	oː
L12S04W01P01	k
L12S04W01P02	e̞
L12S04W01P03	r
L12S04W02P00	t
L12S04W02P01	ɪ
L12S04W03P00	ɡ
L12S04W03P01	ɔ
L12S04W03P02	lː
L12S04W03P03	f
L12S04W03P04	b
L12S04W03P05	ɑː
L12S04W03P06	n
L12S04W03P07	a
L12S04W03P08	n
L12S05W00P00	s
L12S05W00P01	oː
L12S05W00P02	s
L12S05W00P03	e̞
L12S05W00P04	n
L12S05W01P00	k
L12S05W01P01	uː
L12S05W01P02	k
L12S05W01P03	a
L12S05W01P04	d
L12S05W01P05	e̞
L12S05W02P00	øː
L12S05W02P01	v
L12S05W02P02	e̞
L12S05W02P03	r
L12S06W00P00	t
L12S06W00P01	v
L12S06W00P02	oː
L12S06W01P00	m
L12S06W01P01	ɵ
L12S06W01P02	ɡː
L12S06W01P03	a
L12S06W01P04	r
L12S06W02P00	ʝ
L12S06W02P01	ɪ
L12S06W02P02	kː
L12S06W03P00	s
L12S06W03P01	ø̞
L12S06W03P02	nː
L12S06W03P03	d
L12S06W03P04	e̞
L12S06W03P05	r
L12S07W00P00	d
L12S07W00P01	eː
L12S07W01P00	s
L12S07W01P01	p
L12S07W01P02	r
L12S07W01P03	a
L12S07W01P04	ŋː
L12S07W02P00	r
L12S07W02P01	ɵ
L12S07W02P02	nː
L12S07W02P03	t
L12S07W03P00	d
L12S07W03P01	ɛː
L12S07W04P00	ɡ
L12S07W04P01	ʉː
L12S07W04P02	l
L12S07W04P03	a
L12S07W05P00	h
L12S07W05P01	ʉː
L12S07W05P02	s
L12S07W05P03	e̞
L12S07W05P04	t
L12S08W00P00	iː
L12S08W01P00	a͡uː
L12S08W01P01	l
L12S08W01P02	a
L12S08W01P03	n
L12S08W02P00	h
L12S08W02P01	ɛ̝
L12S08W02P02	ŋː
L12S08W02P03	e̞
L12S08W02P04	r
L12S08W03P00	t
L12S08W03P01	ɔ
L12S08W03P02	lː
L12S08W03P03	v
L12S08W04P00	t
L12S08W04P01	ɑː
L12S08W04P02	v
L12S08W04P03	l
L12S08W04P04	ʊ
L12S08W04P05	r
L12S09W00P00	f
L12S09W00P01	l
L12S09W00P02	ɪ
L12S09W00P03	kː
L12S09W00P04	a
L12S09W00P05	n
L12S09W01P00	l
L12S09W01P01	ʏ
L12S09W01P02	sː
L12S09W01P03	n
L12S09W01P04	a
L12S09W01P05	d
L12S09W01P06	e̞
L12S09W02P00	p
L12S09W02P01	oː
L12S09W03P00	t
L12S09W03P01	ɑː
L12S09W03P02	l
L12S09W03P03	e̞
L12S09W03P04	t
L13S00W00P00	m
L13S00W00P01	ʊ
L13S00W00P02	rː
L13S00W00P03	f
L13S00W00P04	a
L13S00W00P05	rː
L13S00W01P00	f
L13S00W01P01	ɪ
L13S00W01P02	sː
L13S00W01P03	k
L13S00W01P04	a
L13S00W01P05	r
L13S00W02P00	h
L13S00W02P01	eː
L13S00W02P02	l
L13S00W02P03	a
L13S00W03P00	d
L13S00W03P01	ɑː
L13S00W03P02	ɡ
L13S00W03P03	a
L13S00W03P04	ɳ
L13S00W03P05	a
L13S01W00P00	p
L13S01W00P01	a
L13S01W00P02	pː
L13S01W00P03	a
L13S01W01P00	t
L13S01W01P01	v
L13S01W01P02	ɛ̝
L13S01W01P03	tː
L13S01W01P04	a
L13S01W01P05	r
L13S01W02P00	d
L13S01W02P01	ɛ̝
L13S01W02P02	nː
L13S01W03P00	b
L13S01W03P01	l
L13S01W03P02	oː
L13S01W04P00	b
L13S01W04P01	iː
L13S01W04P02	l
L13S01W04P03	e̞
L13S01W04P04	n
L13S02W00P00	m
L13S02W00P01	oː
L13S02W00P02	l
L13S02W00P03	a
L13S02W00P04	r
L13S02W00P05	e̞
L13S02W00P06	n
L13S02W01P00	b
L13S02W01P01	e̞
L13S02W01P02	s
L13S02W01P03	t
L13S02W01P04	ɛ̝
L13S02W01P05	lː
L13S02W01P06	d
L13S02W01P07	e̞
L13S02W02P00	t
L13S02W02P01	v
L13S02W02P02	oː
L13S02W03P00	øː
L13S02W03P01	l
L13S03W00P00	d
L13S03W00P01	ɛː
L13S03W01P00	f
L13S03W01P01	ɪ
L13S03W01P02	nː
L13S03W01P03	s
L13S03W02P00	ɛ̝
L13S03W02P01	nː
L13S03W03P00	s
L13S03W03P01	p
L13S03W03P02	eː
L13S03W03P03	ɡ
L13S03W03P04	e̞
L13S03W03P05	l
L13S03W04P00	iː
L13S03W05P00	s
L13S03W05P01	oː
L13S03W05P02	v
L13S03W05P03	r
L13S03W05P04	ɵ
L13S03W05P05	mː
L13S03W05P06	e̞
L13S03W05P07	t
L13S04W00P00	ɛ̝
L13S04W00P01	ɡː
L13S04W00P02	e̞
L13S04W00P03	n
L13S04W01P00	s
L13S04W01P01	k
L13S04W01P02	ɑː
L13S04W02P00	k
L13S04W02P01	uː
L13S04W02P02	k
L13S04W02P03	a
L13S04W02P04	s
L13S04W03P00	ɧ
L13S04W03P01	ʉː
L13S04W04P00	m
L13S04W04P01	ɪ
L13S04W04P02	n
L13S04W04P03	ʉː
L13S04W04P04	t
L13S04W04P05	e̞
L13S04W04P06	r
L13S05W00P00	f
L13S05W00P01	l
L13S05W00P02	ɪ
L13S05W00P03	kː
L13S05W00P04	a
L13S05W00P05	n
L13S05W01P00	ɕ
L13S05W01P01	ɛ̝
L13S05W01P02	nː
L13S05W01P03	e̞
L13S05W01P04	r
L13S05W02P00	m
L13S05W02P01	ɪ
L13S05W02P02	nː
L13S05W03P00	k
L13S05W03P01	ʉ
L13S05W03P02	s
L13S05W03P03	iː
L13S05W03P04	n
L13S06W00P00	s
L13S06W00P01	p
L13S06W00P02	ɑː
L13S06W00P03	d
L13S06W00P04	e̞
L13S06W00P05	n
L13S06W01P00	iː
L13S06W02P00	s
L13S06W02P01	a
L13S06W02P02	nː
L13S06W02P03	d
L13S06W02P04	l
L13S06W02P05	oː
L13S06W02P06	d
L13S06W02P07	a
L13S06W02P08	n
L13S06W03P00	v
L13S06W03P01	ɑː
L13S06W04P00	ɡ
L13S06W04P01	ʉː
L13S06W04P02	l
L13S07W00P00	m
L13S07W00P01	ɪ
L13S07W00P02	nː
L13S07W01P00	m
L13S07W01P01	ʊ
L13S07W01P02	rː
L13S07W01P03	b
L13S07W01P04	r
L13S07W01P05	ʊ
L13S07W01P06	rː
L13S07W02P00	s
L13S07W02P01	k
L13S07W02P02	ɑː
L13S07W03P00	s
L13S07W03P01	ʏ
L13S07W03P02	kː
L13S07W03P03	l
L13S07W03P04	a
L13S07W04P00	t
L13S07W04P01	ɪ
L13S07W05P00	n
L13S07W05P01	ɔ
L13S07W05P02	rː
L13S07W05P03	ʝ
L13S07W05P04	e̞
L13S08W00P00	t
L13S08W00P01	v
L13S08W00P02	oː
L13S08W01P00	s
L13S08W01P01	v
L13S08W01P02	a
L13S08W01P03	ʈː
L13S08W01P04	a
L13S08W02P00	ɧ
L13S08W02P01	ʊ
L13S08W02P02	ʈː
L13S08W02P03	ʊ
L13S08W02P04	r
L13S08W03P00	h
L13S08W03P01	ɛ̝
L13S08W03P02	ŋː
L13S08W03P03	d
L13S08W03P04	e̞
L13S08W04P00	p
L13S08W04P01	oː
L13S08W05P00	t
L13S08W05P01	ɔ
L13S08W05P02	rː
L13S08W05P03	k
L13S09W00P00	f
L13S09W00P01	l
L13S09W00P02	ɪ
L13S09W00P03	kː
L13S09W00P04	a
L13S09W00P05	n
L13S09W01P00	h
L13S09W01P01	ɪ
L13S09W01P02	tː
L13S09W01P03	a
L13S09W01P04	d
L13S09W01P05	e̞
L13S09W02P00	ɪ
L13S09W02P01	nː
L13S09W02P02	t
L13S09W02P03	e̞
L13S09W03P00	r
L13S09W03P01	ɛ̝
L13S09W03P02	tː
L13S09W04P00	v
L13S09W04P01	ɛː
L13S09W04P02	ɡ
L14S00W00P00	l
L14S00W00P01	ɛː
L14S00W00P02	r
L14S00W00P03	a
L14S00W00P04	r
L14S00W00P05	e̞
L14S00W00P06	n
L14S00W01P00	t
L14S00W01P01	r
L14S00W01P02	ɛː
L14S00W01P03	n
L14S00W01P04	a
L14S00W01P05	r
L14S00W02P00	ɛ̝
L14S00W02P01	fː
L14S00W02P02	t
L14S00W02P03	e̞
L14S00W02P04	r
L14S00W03P00	s
L14S00W03P01	k
L14S00W03P02	uː
L14S00W03P03	l
L14S00W03P04	a
L14S00W03P05	n
L14S01W00P00	ɛ̝
L14S01W00P01	nː
L14S01W01P00	ɡ
L14S01W01P01	ʉː
L14S01W01P02	l
L14S01W02P00	r
L14S01W02P01	uː
L14S01W02P02	s
L14S01W03P00	b
L14S01W03P01	l
L14S01W03P02	eː
L14S01W03P03	v
L14S01W04P00	ɡ
L14S01W04P01	r
L14S01W04P02	ɵ
L14S01W04P03	pː
L14S01W04P04	e̞
L14S01W04P05	n
L14S01W04P06	s
L14S01W05P00	s
L14S01W05P01	ʏ
L14S01W05P02	m
L14S01W05P03	b
L14S01W05P04	oː
L14S01W05P05	l
L14S02W00P00	t
L14S02W00P01	ʏ
L14S02W00P02	sː
L14S02W00P03	k
L14S02W00P04	a
L14S02W00P05	ɳ
L14S02W00P06	a
L14S02W01P00	b
L14S02W01P01	ʊ
L14S02W01P02	dː
L14S02W01P03	e̞
L14S02W02P00	h
L14S02W02P01	ʊ
L14S02W02P02	sː
L14S02W03P00	m
L14S02W03P01	ʊ
L14S02W03P02	rː
L14S02W03P03	f
L14S02W03P04	a
L14S02W03P05	rː
L14S03W00P00	ʝ
L14S03W00P01	ʉː
L14S03W00P02	s
L14S03W00P03	e̞
L14S03W00P04	t
L14S03W01P00	b
L14S03W01P01	r
L14S03W01P02	ɪ
L14S03W01P03	nː
L14S03W01P04	e̞
L14S03W01P05	r
L14S03W02P00	l
L14S03W02P01	ɔ
L14S03W02P02	ŋː
L14S03W02P03	s
L14S03W02P04	a
L14S03W02P05	mː
L14S03W02P06	t
L14S04W00P00	m
L14S04W00P01	a
L14S04W00P02	mː
L14S04W00P03	a
L14S04W01P00	s
L14S04W01P01	k
L14S04W01P02	ɑː
L14S04W02P00	b
L14S04W02P01	ɑː
L14S04W02P02	k
L14S04W02P03	a
L14S04W03P00	ɛ̝
L14S04W03P01	nː
L14S04W04P00	p
L14S04W04P01	a
L14S04W04P02	ʝː
L14S05W00P00	f
L14S05W00P01	l
L14S05W00P02	ɪ
L14S05W00P03	kː
L14S05W00P04	a
L14S05W00P05	n
L14S05W01P00	s
L14S05W01P01	øː
L14S05W01P02	k
L14S05W01P03	t
L14S05W01P04	e̞
L14S05W02P00	ɛ̝
L14S05W02P01	nː
L14S05W03P00	v
L14S05W03P01	iː
L14S05W03P02	t
L14S05W04P00	ɧ
L14S05W04P01	ɑː
L14S05W04P02	l
L14S06W00P00	p
L14S06W00P01	ɔ
L14S06W00P02	ʝː
L14S06W00P03	k
L14S06W00P04	e̞
L14S06W00P05	n
L14S06W01P00	h
L14S06W01P01	a
L14S06W01P02	nː
L14S06W02P00	t
L14S06W02P01	v
L14S06W02P02	ɛ̝
L14S06W02P03	tː
L14S06W02P04	a
L14S06W03P00	ɑː
L14S06W03P01	ʈ
L14S06W03P02	ɔ
L14S06W03P03	n
L14S06W04P00	b
L14S06W04P01	iː
L14S06W04P02	l
L14S06W04P03	a
L14S06W04P04	r
L14S07W00P00	p
L14S07W00P01	a
L14S07W00P02	pː
L14S07W00P03	a
L14S07W01P00	s
L14S07W01P01	l
L14S07W01P02	ɛ̝
L14S07W01P03	ŋː
L14S07W01P04	d
L14S07W01P05	e̞
L14S07W02P00	d
L14S07W02P01	ɛ̝
L14S07W02P02	nː
L14S07W03P00	b
L14S07W03P01	r
L14S07W03P02	ɛ̝
L14S07W03P03	nː
L14S07W03P04	d
L14S07W03P05	a
L14S07W04P00	k
L14S07W04P01	ɑː
L14S07W04P02	k
L14S07W04P03	a
L14S07W04P04	n
L14S08W00P00	ɕ
L14S08W00P01	ɛ̝
L14S08W00P02	ʝː
L14S08W00P03	e̞
L14S08W00P04	n
L14S08W01P00	k
L14S08W01P01	ɔ
L14S08W01P02	mː
L14S08W02P00	ɪ
L14S08W02P01	nː
L14S08W03P00	iː
L14S08W04P00	r
L14S08W04P01	ɵ
L14S08W04P02	mː
L14S08W04P03	e̞
L14S08W04P04	t
L14S09W00P00	d
L14S09W00P01	ɛ̝
L14S09W00P02	nː
L14S09W01P00	v
L14S09W01P01	iː
L14S09W01P02	t
L14S09W01P03	a
L14S09W02P00	s
L14S09W02P01	t
L14S09W02P02	uː
L14S09W02P03	l
L14S09W02P04	e̞
L14S09W02P05	n
L14S09W03P00	s
L14S09W03P01	t
L14S09W03P02	oː
L14S09W03P03	r
L14S09W04P00	p
L14S09W04P01	oː
L14S09W05P00	ɡ
L14S09W05P01	r
L14S09W05P02	ʉː
L14S09W05P03	s
L14S09W05P04	e̞
L14S09W05P05	t
L15S00W00P00	h
L15S00W00P01	ʊ
L15S00W00P02	nː
L15S00W01P00	ɧ
L15S00W01P01	ø̞
L15S00W01P02	lː
L15S00W01P03	ʝ
L15S00W01P04	d
L15S00W01P05	e̞
L15S00W02P00	k
L15S00W02P01	l
L15S00W02P02	ɛː
L15S00W02P03	d
L15S00W02P04	e̞
L15S00W02P05	ɳ
L15S00W02P06	a
L15S00W03P00	iː
L15S00W04P00	b
L15S00W04P01	ɛ̝
L15S00W04P02	kː
L15S00W04P03	e̞
L15S00W04P04	n
L15S01W00P00	d
L15S01W00P01	ɛː
L15S01W01P00	s
L15S01W01P01	t
L15S01W01P02	oː
L15S01W01P03	r
L15S01W02P00	ɛ̝
L15S01W02P01	nː
L15S01W03P00	b
L15S01W03P01	l
L15S01W03P02	ʊ
L15S01W03P03	mː
L15S01W03P04	a
L15S01W04P00	p
L15S01W04P01	oː
L15S01W05P00	p
L15S01W05P01	a
L15S01W05P02	lː
L15S01W05P03	e̞
L15S01W05P04	n
L15S02W00P00	ɕ
L15S02W00P01	ø̞
L15S02W00P02	kː
L15S02W00P03	s
L15S02W00P04	k
L15S02W00P05	l
L15S02W00P06	ɔ
L15S02W00P07	kː
L15S02W00P08	a
L15S02W00P09	n
L15S02W01P00	ɡ
L15S02W01P01	oː
L15S02W01P02	r
L15S02W02P00	f
L15S02W02P01	eː
L15S02W02P02	l
L15S03W00P00	d
L15S03W00P01	ɛː
L15S03W01P00	s
L15S03W01P01	t
L15S03W01P02	uː
L15S03W01P03	d
L15S03W02P00	ɛ̝
L15S03W02P01	nː
L15S03W03P00	r
L15S03W03P01	eː
L15S03W03P02	n
L15S03W04P00	v
L15S03W04P01	iː
L15S03W05P00	v
L15S03W05P01	ɛː
L15S03W05P02	ɡ
L15S03W05P03	k
L15S03W05P04	a
L15S03W05P05	nː
L15S03W05P06	t
L15S03W05P07	e̞
L15S03W05P08	n
L15S04W00P00	ɛ̝
L15S04W00P01	nː
L15S04W01P00	r
L15S04W01P01	øː
L15S04W01P02	d
L15S04W02P00	l
L15S04W02P01	a
L15S04W02P02	mː
L15S04W02P03	p
L15S04W02P04	a
L15S04W03P00	t
L15S04W03P01	ɛ̝
L15S04W03P02	nː
L15S04W03P03	d
L15S04W03P04	s
L15S05W00P00	f
L15S05W00P01	l
L15S05W00P02	ɪ
L15S05W00P03	kː
L15S05W00P04	a
L15S05W00P05	n
L15S05W01P00	s
L15S05W01P01	ɛ̝
L15S05W01P02	lː
L15S05W01P03	ʝ
L15S05W01P04	e̞
L15S05W01P05	r
L15S05W02P00	ɡ
L15S05W02P01	l
L15S05W02P02	a
L15S05W02P03	sː
L15S05W03P00	p
L15S05W03P01	oː
L15S05W04P00	s
L15S05W04P01	t
L15S05W04P02	r
L15S05W04P03	a
L15S05W04P04	nː
L15S05W04P05	d
L15S05W04P06	e̞
L15S05W04P07	n
L15S06W00P00	s
L15S06W00P01	t
L15S06W00P02	a
L15S06W00P03	tː
L15S06W00P04	s
L15S06W00P05	b
L15S06W00P06	uː
L15S06W00P07	ɳ
L15S06W00P08	a
L15S06W01P00	oː
L15S06W01P01	k
L15S06W01P02	e̞
L15S06W01P03	r
L15S06W02P00	t
L15S06W02P01	ɪ
L15S06W03P00	h
L15S06W03P01	ɑː
L15S06W03P02	v
L15S06W03P03	e̞
L15S06W03P04	t
L15S07W00P00	ɡ
L15S07W00P01	r
L15S07W00P02	uː
L15S07W00P03	d
L15S07W00P04	a
L15S07W00P05	n
L15S07W01P00	s
L15S07W01P01	k
L15S07W01P02	ɑː
L15S07W02P00	f
L15S07W02P01	ɔ
L15S07W02P02	ŋː
L15S07W02P03	a
L15S07W03P00	ɛ̝
L15S07W03P01	nː
L15S07W04P00	f
L15S07W04P01	l
L15S07W04P02	ʉː
L15S07W04P03	ɡ
L15S07W04P04	a
L15S08W00P00	m
L15S08W00P01	a
L15S08W00P02	mː
L15S08W00P03	a
L15S08W01P00	s
L15S08W01P01	t
L15S08W01P02	r
L15S08W01P03	øː
L15S08W01P04	k
L15S08W02P00	b
L15S08W02P01	ʏ
L15S08W02P02	kː
L15S08W02P03	s
L15S08W02P04	ʊ
L15S08W02P05	ɳ
L15S08W02P06	a
L15S09W00P00	m
L15S09W00P01	ʊ
L15S09W00P02	rː
L15S09W00P03	m
L15S09W00P04	ʊ
L15S09W00P05	rː
L15S09W01P00	s
L15S09W01P01	k
L15S09W01P02	ɑː
L15S09W02P00	t
L15S09W02P01	ɪ
L15S09W03P00	ɡ
L15S09W03P01	r
L15S09W03P02	eː
L15S09W03P03	k
L15S09W03P04	l
L15S09W03P05	a
L15S09W03P06	n
L15S09W03P07	d
L15S09W04P00	ɪ
L15S09W04P01	m
L15S09W04P02	ɔ
L15S09W04P03	rː
L15S09W04P04	ɔ
L15S09W04P05	n
L16S00W00P00	l
L16S00W00P01	eː
L16S00W00P02	d
L16S00W00P03	a
L16S00W00P04	ɳ
L16S00W00P05	a
L16S00W01P00	oː
L16S00W01P01	ɖ
L16S00W01P02	ɳ
L16S00W01P03	a
L16S00W01P04	d
L16S00W01P05	e̞
L16S00W02P00	ɛ̝
L16S00W02P01	nː
L16S00W03P00	l
L16S00W03P01	eː
L16S00W03P02	k
L16S00W03P03	v
L16S00W03P04	ɛ̝
L16S00W03P05	lː
L16S01W00P00	h
L16S01W00P01	a
L16S01W00P02	nː
L16S01W01P00	oː
L16S01W01P01	k
L16S01W01P02	e̞
L16S01W01P03	r
L16S01W02P00	s
L16S01W02P01	k
L16S01W02P02	r
L16S01W02P03	ɪ
L16S01W02P04	sː
L16S01W02P05	k
L16S01W02P06	ʊ
L16S01W02P07	r
L16S01W03P00	m
L16S01W03P01	eː
L16S01W04P00	b
L16S01W04P01	ɑː
L16S01W04P02	ɳ
L16S01W04P03	e̞
L16S01W04P04	n
L16S02W00P00	l
L16S02W00P01	ɪ
L16S02W00P02	lː
L16S02W00P03	a
L16S02W00P04	s
L16S02W00P05	ʏ
L16S02W00P06	sː
L16S02W00P07	t
L16S02W00P08	e̞
L16S02W00P09	r
L16S02W01P00	ø̞
L16S02W01P01	pː
L16S02W01P02	n
L16S02W01P03	a
L16S02W01P04	d
L16S02W01P05	e̞
L16S02W02P00	p
L16S02W02P01	a
L16S02W02P02	k
L16S02W02P03	eː
L16S02W02P04	t
L16S03W00P00	p
L16S03W00P01	ɔ
L16S03W00P02	ʝː
L16S03W00P03	k
L16S03W00P04	e̞
L16S03W00P05	n
L16S03W01P00	oː
L16S03W01P01	t
L16S03W02P00	a
L16S03W02P01	lː
L16S03W02P02	t
L16S03W03P00	ʉː
L16S03W03P01	t
L16S03W03P02	ɔ
L16S03W03P03	m
L16S03W04P00	ɕ
L16S03W04P01	ɛː
L16S03W04P02	ɳ
L16S03W04P03	h
L16S03W04P04	ʉː
L16S03W04P05	s
L16S03W04P06	e̞
L16S03W04P07	t
L16S04W00P00	f
L16S04W00P01	ɛ̝
L16S04W00P02	mː
L16S04W00P03	oː
L16S04W00P04	r
L16S04W00P05	ɪ
L16S04W00P06	ŋ
L16S04W00P07	e̞
L16S04W00P08	n
L16S04W01P00	s
L16S04W01P01	a
L16S04W01P02	mː
L16S04W01P03	l
L16S04W01P04	a
L16S04W01P05	d
L16S04W01P06	e̞
L16S04W02P00	b
L16S04W02P01	ɵ
L16S04W02P02	rː
L16S04W02P03	k
L16S04W02P04	a
L16S04W02P05	r
L16S05W00P00	p
L16S05W00P01	a
L16S05W00P02	pː
L16S05W00P03	a
L16S05W01P00	h
L16S05W01P01	ɑː
L16S05W01P02	r
L16S05W02P00	b
L16S05W02P01	ʏ
L16S05W02P02	tː
L16S05W03P00	f
L16S05W03P01	r
L16S05W03P02	ɪ
L16S05W03P03	s
